,country,year,total,sex,suicides_no,population
575,Argentina,2010,2525.1999999999994,female,20,3450419
576,Argentina,2011,2525.1999999999994,male,178,674738
577,Argentina,2011,2525.1999999999994,male,693,3471151
578,Argentina,2011,2525.1999999999994,male,510,3258804
579,Argentina,2011,2525.1999999999994,male,416,2788575
580,Argentina,2011,2525.1999999999994,male,504,4738525
581,Argentina,2011,2525.1999999999994,female,172,3372659
582,Argentina,2011,2525.1999999999994,female,157,4893085
583,Argentina,2011,2525.1999999999994,female,102,3224774
584,Argentina,2011,2525.1999999999994,female,93,3268753
585,Argentina,2011,2525.1999999999994,female,30,1260121
586,Argentina,2011,2525.1999999999994,female,29,3472180
587,Argentina,2011,2525.1999999999994,male,28,3592374
588,Argentina,2012,2525.1999999999994,male,225,688560
589,Argentina,2012,2525.1999999999994,male,745,3480902
590,Argentina,2012,2525.1999999999994,male,616,3268154
591,Argentina,2012,2525.1999999999994,male,451,2839783
592,Argentina,2012,2525.1999999999994,male,554,4841057
593,Argentina,2012,2525.1999999999994,female,204,3380770
594,Argentina,2012,2525.1999999999994,female,164,4993138
595,Argentina,2012,2525.1999999999994,female,108,3328463
596,Argentina,2012,2525.1999999999994,female,102,3228400
597,Argentina,2012,2525.1999999999994,female,33,1282726
598,Argentina,2012,2525.1999999999994,male,29,3615254
599,Argentina,2012,2525.1999999999994,female,17,3494571
600,Argentina,2013,2525.1999999999994,male,168,699046
601,Argentina,2013,2525.1999999999994,male,696,3486661
602,Argentina,2013,2525.1999999999994,male,499,3271373
603,Argentina,2013,2525.1999999999994,male,398,2894129
604,Argentina,2013,2525.1999999999994,male,604,4950850
605,Argentina,2013,2525.1999999999994,female,167,3384642
606,Argentina,2013,2525.1999999999994,female,102,3226464
607,Argentina,2013,2525.1999999999994,female,157,5099167
608,Argentina,2013,2525.1999999999994,female,102,3390673
609,Argentina,2013,2525.1999999999994,female,29,1303352
610,Argentina,2013,2525.1999999999994,female,32,3515742
611,Argentina,2013,2525.1999999999994,male,33,3637026
612,Argentina,2014,2525.1999999999994,male,192,706897
613,Argentina,2014,2525.1999999999994,male,738,3492454
614,Argentina,2014,2525.1999999999994,male,531,3276955
615,Argentina,2014,2525.1999999999994,male,405,2951616
616,Argentina,2014,2525.1999999999994,male,644,5060862
617,Argentina,2014,2525.1999999999994,female,204,3388324
618,Argentina,2014,2525.1999999999994,female,196,5203634
619,Argentina,2014,2525.1999999999994,female,118,3227239
620,Argentina,2014,2525.1999999999994,female,109,3454994
621,Argentina,2014,2525.1999999999994,female,25,1323654
622,Argentina,2014,2525.1999999999994,female,35,3533961
623,Argentina,2014,2525.1999999999994,male,34,3655965
624,Argentina,2015,2525.1999999999994,male,245,712691
625,Argentina,2015,2525.1999999999994,male,656,3500580
626,Argentina,2015,2525.1999999999994,male,431,3011963
627,Argentina,2015,2525.1999999999994,male,465,3289927
628,Argentina,2015,2525.1999999999994,male,633,5166179
629,Argentina,2015,2525.1999999999994,female,153,3394201
630,Argentina,2015,2525.1999999999994,female,125,3520779
631,Argentina,2015,2525.1999999999994,female,114,3235582
632,Argentina,2015,2525.1999999999994,female,166,5301368
633,Argentina,2015,2525.1999999999994,female,27,1344980
634,Argentina,2015,2525.1999999999994,male,39,3672155
635,Argentina,2015,2525.1999999999994,female,19,3549219
636,Armenia,1990,2474.0,male,25,332700
637,Armenia,1990,2474.0,male,2,26900
638,Armenia,1990,2474.0,male,11,183800
639,Armenia,1990,2474.0,male,16,307100
640,Armenia,1990,2474.0,female,15,358000
641,Armenia,1990,2474.0,male,10,272500
642,Armenia,1990,2474.0,female,6,224100
643,Armenia,1990,2474.0,female,1,48900
644,Armenia,1990,2474.0,female,4,320700
645,Armenia,1990,2474.0,female,3,258500
646,Armenia,1990,2474.0,female,0,316900
647,Armenia,1990,2474.0,male,0,333600
648,Armenia,1991,2474.0,male,5,28800
649,Armenia,1991,2474.0,male,20,313800
650,Armenia,1991,2474.0,female,11,247900
651,Armenia,1991,2474.0,male,9,203100
652,Armenia,1991,2474.0,male,14,348500
653,Armenia,1991,2474.0,female,2,52900
654,Armenia,1991,2474.0,female,9,396300
655,Armenia,1991,2474.0,male,6,295300
656,Armenia,1991,2474.0,female,4,342100
657,Armenia,1991,2474.0,female,0,286400
658,Armenia,1991,2474.0,female,0,349500
659,Armenia,1991,2474.0,male,0,366200
660,Armenia,1992,2474.0,male,3,28200
661,Armenia,1992,2474.0,male,15,215100
662,Armenia,1992,2474.0,male,22,360400
663,Armenia,1992,2474.0,male,15,312600
664,Armenia,1992,2474.0,female,10,263400
665,Armenia,1992,2474.0,female,2,53400
666,Armenia,1992,2474.0,male,9,300300
667,Armenia,1992,2474.0,female,6,410800
668,Armenia,1992,2474.0,female,1,290100
669,Armenia,1992,2474.0,female,0,340900
670,Armenia,1992,2474.0,female,0,358200
671,Armenia,1992,2474.0,male,0,375300
672,Armenia,1993,2474.0,female,6,53100
673,Armenia,1993,2474.0,male,20,226400
674,Armenia,1993,2474.0,male,2,28400
675,Armenia,1993,2474.0,male,25,371900
676,Armenia,1993,2474.0,male,17,305600
677,Armenia,1993,2474.0,female,14,276100
678,Armenia,1993,2474.0,male,7,304800
679,Armenia,1993,2474.0,female,6,335900
680,Armenia,1993,2474.0,female,6,424000
681,Armenia,1993,2474.0,female,3,293900
682,Armenia,1993,2474.0,female,0,364200
683,Armenia,1993,2474.0,male,0,382300
684,Armenia,1994,2474.0,male,7,28200
685,Armenia,1994,2474.0,female,5,51700
686,Armenia,1994,2474.0,male,20,235500
687,Armenia,1994,2474.0,male,31,382500
688,Armenia,1994,2474.0,female,18,286000
689,Armenia,1994,2474.0,male,10,297000
690,Armenia,1994,2474.0,male,6,308300
691,Armenia,1994,2474.0,female,7,437100
692,Armenia,1994,2474.0,female,4,297600
693,Armenia,1994,2474.0,male,2,385400
694,Armenia,1994,2474.0,female,1,326200
695,Armenia,1994,2474.0,female,1,367000
696,Armenia,1995,2474.0,male,29,242300
697,Armenia,1995,2474.0,male,32,395200
698,Armenia,1995,2474.0,male,21,289500
699,Armenia,1995,2474.0,male,2,28000
700,Armenia,1995,2474.0,female,2,51400
701,Armenia,1995,2474.0,female,11,295200
702,Armenia,1995,2474.0,female,11,313300
703,Armenia,1995,2474.0,male,10,313600
704,Armenia,1995,2474.0,female,8,453600
705,Armenia,1995,2474.0,female,3,303200
706,Armenia,1995,2474.0,male,1,388200
707,Armenia,1995,2474.0,female,0,369700
708,Armenia,1996,2474.0,male,3,27900
709,Armenia,1996,2474.0,male,18,246200
710,Armenia,1996,2474.0,male,24,409800
711,Armenia,1996,2474.0,male,13,284300
712,Armenia,1996,2474.0,female,12,301900
713,Armenia,1996,2474.0,female,7,471200
714,Armenia,1996,2474.0,male,4,320000
715,Armenia,1996,2474.0,female,3,301500
716,Armenia,1996,2474.0,female,1,310200
717,Armenia,1996,2474.0,female,1,371900
718,Armenia,1996,2474.0,male,1,390300
719,Armenia,1996,2474.0,female,0,51100
720,Armenia,1997,2474.0,male,21,246200
721,Armenia,1997,2474.0,male,26,426000
722,Armenia,1997,2474.0,female,3,51400
723,Armenia,1997,2474.0,male,1,28500
724,Armenia,1997,2474.0,male,9,282000
725,Armenia,1997,2474.0,female,8,304400
726,Armenia,1997,2474.0,male,4,327300
727,Armenia,1997,2474.0,female,3,489900
728,Armenia,1997,2474.0,female,1,294200
729,Armenia,1997,2474.0,male,1,389500
730,Armenia,1997,2474.0,female,0,316500
731,Armenia,1997,2474.0,female,0,370800
732,Armenia,1998,2474.0,male,2,29600
733,Armenia,1998,2474.0,male,16,243300
734,Armenia,1998,2474.0,male,20,445000
735,Armenia,1998,2474.0,male,6,280200
736,Armenia,1998,2474.0,female,6,302000
737,Armenia,1998,2474.0,female,1,53100
738,Armenia,1998,2474.0,female,9,509800
739,Armenia,1998,2474.0,male,4,335100
740,Armenia,1998,2474.0,female,1,289300
741,Armenia,1998,2474.0,female,1,364600
742,Armenia,1998,2474.0,female,0,322300
743,Armenia,1998,2474.0,male,0,383700
744,Armenia,1999,2474.0,male,15,238100
745,Armenia,1999,2474.0,female,3,56800
746,Armenia,1999,2474.0,male,22,464300
747,Armenia,1999,2474.0,female,9,296800
748,Armenia,1999,2474.0,male,6,279800
749,Armenia,1999,2474.0,male,6,344000
750,Armenia,1999,2474.0,female,4,530700
751,Armenia,1999,2474.0,female,2,284300
752,Armenia,1999,2474.0,female,0,329700
753,Armenia,1999,2474.0,female,0,352300
754,Armenia,1999,2474.0,male,0,371600
755,Armenia,1999,2474.0,male,0,32300
756,Armenia,2000,2474.0,male,4,37600
757,Armenia,2000,2474.0,female,5,66500
758,Armenia,2000,2474.0,male,14,234300
759,Armenia,2000,2474.0,male,18,481100
760,Armenia,2000,2474.0,male,5,283300
761,Armenia,2000,2474.0,male,6,358000
762,Armenia,2000,2474.0,female,4,280400
763,Armenia,2000,2474.0,female,4,292700
764,Armenia,2000,2474.0,female,1,555300
765,Armenia,2000,2474.0,female,0,341100
766,Armenia,2000,2474.0,female,0,328000
767,Armenia,2000,2474.0,male,0,348200
768,Armenia,2001,2474.0,male,17,227605
769,Armenia,2001,2474.0,male,3,40190
770,Armenia,2001,2474.0,female,4,66283
771,Armenia,2001,2474.0,male,19,493922
772,Armenia,2001,2474.0,female,4,289601
773,Armenia,2001,2474.0,male,4,361248
774,Armenia,2001,2474.0,male,3,337767
775,Armenia,2001,2474.0,male,2,284346
776,Armenia,2001,2474.0,female,3,563626
777,Armenia,2001,2474.0,female,1,279953
778,Armenia,2001,2474.0,female,0,346468
779,Armenia,2001,2474.0,female,0,319507
780,Armenia,2002,2474.0,male,3,29067
781,Armenia,2002,2474.0,male,19,196525
782,Armenia,2002,2474.0,male,12,206403
783,Armenia,2002,2474.0,male,22,418464
784,Armenia,2002,2474.0,female,1,58553
785,Armenia,2002,2474.0,male,5,293350
786,Armenia,2002,2474.0,female,6,469992
787,Armenia,2002,2474.0,female,3,251856
788,Armenia,2002,2474.0,female,1,222943
789,Armenia,2002,2474.0,male,1,294209
790,Armenia,2002,2474.0,female,1,294739
791,Armenia,2002,2474.0,female,0,278743
792,Armenia,2003,2474.0,male,3,32495
793,Armenia,2003,2474.0,male,14,194165
794,Armenia,2003,2474.0,male,21,423001
795,Armenia,2003,2474.0,female,3,62935
796,Armenia,2003,2474.0,male,10,210715
797,Armenia,2003,2474.0,female,3,249909
798,Armenia,2003,2474.0,female,3,473959
799,Armenia,2003,2474.0,male,1,283952
800,Armenia,2003,2474.0,male,1,300902
801,Armenia,2003,2474.0,female,0,300080
802,Armenia,2003,2474.0,female,0,225313
803,Armenia,2003,2474.0,female,0,266940
804,Armenia,2006,2474.0,male,6,48123
805,Armenia,2006,2474.0,male,21,184526
806,Armenia,2006,2474.0,male,17,367346
807,Armenia,2006,2474.0,male,10,276127
808,Armenia,2006,2474.0,female,8,238745
809,Armenia,2006,2474.0,male,6,188382
810,Armenia,2006,2474.0,female,2,78684
811,Armenia,2006,2474.0,female,5,450477
812,Armenia,2006,2474.0,female,2,215884
813,Armenia,2006,2474.0,male,1,221941
814,Armenia,2006,2474.0,female,0,290966
815,Armenia,2006,2474.0,female,0,203195
816,Armenia,2007,2474.0,male,7,49296
817,Armenia,2007,2474.0,male,13,185290
818,Armenia,2007,2474.0,male,19,362189
819,Armenia,2007,2474.0,female,8,240998
820,Armenia,2007,2474.0,male,7,272188
821,Armenia,2007,2474.0,male,4,191561
822,Armenia,2007,2474.0,female,8,444817
823,Armenia,2007,2474.0,female,1,79210
824,Armenia,2007,2474.0,female,3,288510
825,Armenia,2007,2474.0,male,1,210620
826,Armenia,2007,2474.0,female,0,220144
827,Armenia,2007,2474.0,female,0,190490
828,Armenia,2008,2474.0,male,7,46886
829,Armenia,2008,2474.0,male,18,198978
830,Armenia,2008,2474.0,male,11,429649
831,Armenia,2008,2474.0,female,10,477501
832,Armenia,2008,2474.0,female,5,260264
833,Armenia,2008,2474.0,male,4,250190
834,Armenia,2008,2474.0,male,3,317794
835,Armenia,2008,2474.0,female,2,254728
836,Armenia,2008,2474.0,female,1,198065
837,Armenia,2008,2474.0,male,1,220896
838,Armenia,2008,2474.0,female,1,309009
839,Armenia,2008,2474.0,female,0,81431
840,Armenia,2009,2474.0,male,8,50759
841,Armenia,2009,2474.0,male,11,189632
842,Armenia,2009,2474.0,male,17,351694
843,Armenia,2009,2474.0,male,5,259772
844,Armenia,2009,2474.0,female,1,79728
845,Armenia,2009,2474.0,female,3,248767
846,Armenia,2009,2474.0,male,2,198646
847,Armenia,2009,2474.0,female,2,230582
848,Armenia,2009,2474.0,female,3,433390
849,Armenia,2009,2474.0,female,1,278535
850,Armenia,2009,2474.0,female,0,172560
851,Armenia,2009,2474.0,male,0,195630
852,Armenia,2010,2474.0,male,6,52333
853,Armenia,2010,2474.0,male,13,193100
854,Armenia,2010,2474.0,male,10,202936
855,Armenia,2010,2474.0,male,15,346739
856,Armenia,2010,2474.0,male,8,252152
857,Armenia,2010,2474.0,female,7,253182
858,Armenia,2010,2474.0,female,2,81770
859,Armenia,2010,2474.0,female,2,167142
860,Armenia,2010,2474.0,female,5,427571
861,Armenia,2010,2474.0,male,2,191722
862,Armenia,2010,2474.0,female,2,270727
863,Armenia,2010,2474.0,female,1,236851
864,Armenia,2011,2474.0,female,6,86643
865,Armenia,2011,2474.0,male,23,341199
866,Armenia,2011,2474.0,male,11,194982
867,Armenia,2011,2474.0,male,8,209914
868,Armenia,2011,2474.0,male,2,55565
869,Armenia,2011,2474.0,male,7,245227
870,Armenia,2011,2474.0,female,4,259823
871,Armenia,2011,2474.0,female,3,256541
872,Armenia,2011,2474.0,female,3,422179
873,Armenia,2011,2474.0,female,0,244912
874,Armenia,2011,2474.0,female,0,164004
875,Armenia,2011,2474.0,male,0,189377
876,Armenia,2012,2474.0,male,5,56598
877,Armenia,2012,2474.0,male,26,376743
878,Armenia,2012,2474.0,male,11,212482
879,Armenia,2012,2474.0,male,11,245443
880,Armenia,2012,2474.0,female,3,91237
881,Armenia,2012,2474.0,male,5,255119
882,Armenia,2012,2474.0,female,7,428953
883,Armenia,2012,2474.0,female,4,259768
884,Armenia,2012,2474.0,female,4,273394
885,Armenia,2012,2474.0,female,2,255088
886,Armenia,2012,2474.0,male,1,192409
887,Armenia,2012,2474.0,female,0,167066
888,Armenia,2013,2474.0,male,7,58640
889,Armenia,2013,2474.0,female,6,95093
890,Armenia,2013,2474.0,male,11,218063
891,Armenia,2013,2474.0,female,11,280566
892,Armenia,2013,2474.0,male,9,250487
893,Armenia,2013,2474.0,male,13,370440
894,Armenia,2013,2474.0,female,6,423841
895,Armenia,2013,2474.0,male,2,243687
896,Armenia,2013,2474.0,male,1,193754
897,Armenia,2013,2474.0,female,1,242386
898,Armenia,2013,2474.0,female,0,265616
899,Armenia,2013,2474.0,female,0,168091
900,Armenia,2014,2474.0,male,9,60108
901,Armenia,2014,2474.0,female,6,98118
902,Armenia,2014,2474.0,male,12,224430
903,Armenia,2014,2474.0,male,13,363362
904,Armenia,2014,2474.0,male,6,253461
905,Armenia,2014,2474.0,female,4,288822
906,Armenia,2014,2474.0,male,3,230760
907,Armenia,2014,2474.0,female,2,227895
908,Armenia,2014,2474.0,female,1,171332
909,Armenia,2014,2474.0,female,2,417829
910,Armenia,2014,2474.0,female,0,269937
911,Armenia,2014,2474.0,male,0,196975
912,Armenia,2015,2474.0,male,12,61355
913,Armenia,2015,2474.0,male,16,231213
914,Armenia,2015,2474.0,female,5,100754
915,Armenia,2015,2474.0,male,15,356715
916,Armenia,2015,2474.0,male,10,255540
917,Armenia,2015,2474.0,female,5,297936
918,Armenia,2015,2474.0,female,3,212010
919,Armenia,2015,2474.0,female,4,412360
920,Armenia,2015,2474.0,male,2,216876
921,Armenia,2015,2474.0,female,2,274108
922,Armenia,2015,2474.0,female,0,175417
923,Armenia,2015,2474.0,male,0,201051
924,Armenia,2016,2474.0,male,12,61956
925,Armenia,2016,2474.0,male,16,237813
926,Armenia,2016,2474.0,male,16,350633
927,Armenia,2016,2474.0,male,5,202220
928,Armenia,2016,2474.0,female,2,102414
929,Armenia,2016,2474.0,female,6,308349
930,Armenia,2016,2474.0,male,4,255665
931,Armenia,2016,2474.0,female,3,408109
932,Armenia,2016,2474.0,female,2,277452
933,Armenia,2016,2474.0,female,1,195422
934,Australia,1985,2813.7000000000003,male,67,219000
935,Australia,1985,2813.7000000000003,male,357,1299100
936,Australia,1985,2813.7000000000003,male,282,1177400
937,Australia,1985,2813.7000000000003,male,315,1355800
938,Australia,1985,2813.7000000000003,male,411,1906800
939,Australia,1985,2813.7000000000003,female,36,382900
940,Australia,1985,2813.7000000000003,female,109,1286900
941,Australia,1985,2813.7000000000003,female,143,1832700
942,Australia,1985,2813.7000000000003,female,69,1304000
943,Australia,1985,2813.7000000000003,female,64,1275900
944,Australia,1985,2813.7000000000003,female,4,1231400
945,Australia,1985,2813.7000000000003,male,4,1290600
946,Australia,1986,2813.7000000000003,male,89,233700
947,Australia,1986,2813.7000000000003,male,367,1317500
948,Australia,1986,2813.7000000000003,male,324,1211800
949,Australia,1986,2813.7000000000003,male,487,1972000
950,Australia,1986,2813.7000000000003,male,296,1369000
951,Australia,1986,2813.7000000000003,female,169,1888100
952,Australia,1986,2813.7000000000003,female,105,1306500
953,Australia,1986,2813.7000000000003,female,88,1300200
954,Australia,1986,2813.7000000000003,female,77,1315000
955,Australia,1986,2813.7000000000003,female,23,405000
956,Australia,1986,2813.7000000000003,male,18,1277100
957,Australia,1986,2813.7000000000003,female,1,1213900
958,Australia,1987,2813.7000000000003,male,111,244800
959,Australia,1987,2813.7000000000003,male,374,1345900
960,Australia,1987,2813.7000000000003,male,554,2031000
961,Australia,1987,2813.7000000000003,male,328,1227000
962,Australia,1987,2813.7000000000003,male,354,1383900
963,Australia,1987,2813.7000000000003,female,38,421200
964,Australia,1987,2813.7000000000003,female,110,1318600
965,Australia,1987,2813.7000000000003,female,145,1950500
966,Australia,1987,2813.7000000000003,female,73,1329700
967,Australia,1987,2813.7000000000003,female,70,1327700
968,Australia,1987,2813.7000000000003,male,6,1264900
969,Australia,1987,2813.7000000000003,female,1,1201300
970,Australia,1988,2813.7000000000003,male,93,256400
971,Australia,1988,2813.7000000000003,male,398,1375100
972,Australia,1988,2813.7000000000003,male,366,1395800
973,Australia,1988,2813.7000000000003,male,317,1240700
974,Australia,1988,2813.7000000000003,male,532,2097100
975,Australia,1988,2813.7000000000003,female,40,438100
976,Australia,1988,2813.7000000000003,female,106,1354700
977,Australia,1988,2813.7000000000003,female,157,2019000
